#,continent,location,date,population,new_vaccinations,rolling_num_vaccinated,percent_of_population
528,Europe,Albania,2020-05-30,2877800,,,
529,Europe,Albania,2020-05-31,2877800,,,
530,Europe,Albania,2020-06-01,2877800,,,
531,Europe,Albania,2020-06-02,2877800,,,
532,Europe,Albania,2020-06-03,2877800,,,
533,Europe,Albania,2020-06-04,2877800,,,
534,Europe,Albania,2020-06-05,2877800,,,
535,Europe,Albania,2020-06-06,2877800,,,
536,Europe,Albania,2020-06-07,2877800,,,
537,Europe,Albania,2020-06-08,2877800,,,
538,Europe,Albania,2020-06-09,2877800,,,
539,Europe,Albania,2020-06-10,2877800,,,
540,Europe,Albania,2020-06-11,2877800,,,
541,Europe,Albania,2020-06-12,2877800,,,
542,Europe,Albania,2020-06-13,2877800,,,
543,Europe,Albania,2020-06-14,2877800,,,
544,Europe,Albania,2020-06-15,2877800,,,
545,Europe,Albania,2020-06-16,2877800,,,
546,Europe,Albania,2020-06-17,2877800,,,
547,Europe,Albania,2020-06-18,2877800,,,
548,Europe,Albania,2020-06-19,2877800,,,
549,Europe,Albania,2020-06-20,2877800,,,
550,Europe,Albania,2020-06-21,2877800,,,
551,Europe,Albania,2020-06-22,2877800,,,
552,Europe,Albania,2020-06-23,2877800,,,
553,Europe,Albania,2020-06-24,2877800,,,
554,Europe,Albania,2020-06-25,2877800,,,
555,Europe,Albania,2020-06-26,2877800,,,
556,Europe,Albania,2020-06-27,2877800,,,
557,Europe,Albania,2020-06-28,2877800,,,
558,Europe,Albania,2020-06-29,2877800,,,
559,Europe,Albania,2020-06-30,2877800,,,
560,Europe,Albania,2020-07-01,2877800,,,
561,Europe,Albania,2020-07-02,2877800,,,
562,Europe,Albania,2020-07-03,2877800,,,
563,Europe,Albania,2020-07-04,2877800,,,
564,Europe,Albania,2020-07-05,2877800,,,
565,Europe,Albania,2020-07-06,2877800,,,
566,Europe,Albania,2020-07-07,2877800,,,
567,Europe,Albania,2020-07-08,2877800,,,
568,Europe,Albania,2020-07-09,2877800,,,
569,Europe,Albania,2020-07-10,2877800,,,
570,Europe,Albania,2020-07-11,2877800,,,
571,Europe,Albania,2020-07-12,2877800,,,
572,Europe,Albania,2020-07-13,2877800,,,
573,Europe,Albania,2020-07-14,2877800,,,
574,Europe,Albania,2020-07-15,2877800,,,
575,Europe,Albania,2020-07-16,2877800,,,
576,Europe,Albania,2020-07-17,2877800,,,
577,Europe,Albania,2020-07-18,2877800,,,
578,Europe,Albania,2020-07-19,2877800,,,
579,Europe,Albania,2020-07-20,2877800,,,
580,Europe,Albania,2020-07-21,2877800,,,
581,Europe,Albania,2020-07-22,2877800,,,
582,Europe,Albania,2020-07-23,2877800,,,
583,Europe,Albania,2020-07-24,2877800,,,
584,Europe,Albania,2020-07-25,2877800,,,
585,Europe,Albania,2020-07-26,2877800,,,
586,Europe,Albania,2020-07-27,2877800,,,
587,Europe,Albania,2020-07-28,2877800,,,
588,Europe,Albania,2020-07-29,2877800,,,
589,Europe,Albania,2020-07-30,2877800,,,
590,Europe,Albania,2020-07-31,2877800,,,
591,Europe,Albania,2020-08-01,2877800,,,
592,Europe,Albania,2020-08-02,2877800,,,
593,Europe,Albania,2020-08-03,2877800,,,
594,Europe,Albania,2020-08-04,2877800,,,
595,Europe,Albania,2020-08-05,2877800,,,
596,Europe,Albania,2020-08-06,2877800,,,
597,Europe,Albania,2020-08-07,2877800,,,
598,Europe,Albania,2020-08-08,2877800,,,
599,Europe,Albania,2020-08-09,2877800,,,
600,Europe,Albania,2020-08-10,2877800,,,
601,Europe,Albania,2020-08-11,2877800,,,
602,Europe,Albania,2020-08-12,2877800,,,
603,Europe,Albania,2020-08-13,2877800,,,
604,Europe,Albania,2020-08-14,2877800,,,
605,Europe,Albania,2020-08-15,2877800,,,
606,Europe,Albania,2020-08-16,2877800,,,
607,Europe,Albania,2020-08-17,2877800,,,
608,Europe,Albania,2020-08-18,2877800,,,
609,Europe,Albania,2020-08-19,2877800,,,
610,Europe,Albania,2020-08-20,2877800,,,
611,Europe,Albania,2020-08-21,2877800,,,
612,Europe,Albania,2020-08-22,2877800,,,
613,Europe,Albania,2020-08-23,2877800,,,
614,Europe,Albania,2020-08-24,2877800,,,
615,Europe,Albania,2020-08-25,2877800,,,
616,Europe,Albania,2020-08-26,2877800,,,
617,Europe,Albania,2020-08-27,2877800,,,
618,Europe,Albania,2020-08-28,2877800,,,
619,Europe,Albania,2020-08-29,2877800,,,
620,Europe,Albania,2020-08-30,2877800,,,
621,Europe,Albania,2020-08-31,2877800,,,
622,Europe,Albania,2020-09-01,2877800,,,
623,Europe,Albania,2020-09-02,2877800,,,
624,Europe,Albania,2020-09-03,2877800,,,
625,Europe,Albania,2020-09-04,2877800,,,
626,Europe,Albania,2020-09-05,2877800,,,
627,Europe,Albania,2020-09-06,2877800,,,
628,Europe,Albania,2020-09-07,2877800,,,
629,Europe,Albania,2020-09-08,2877800,,,
630,Europe,Albania,2020-09-09,2877800,,,
631,Europe,Albania,2020-09-10,2877800,,,
632,Europe,Albania,2020-09-11,2877800,,,
633,Europe,Albania,2020-09-12,2877800,,,
634,Europe,Albania,2020-09-13,2877800,,,
635,Europe,Albania,2020-09-14,2877800,,,
636,Europe,Albania,2020-09-15,2877800,,,
637,Europe,Albania,2020-09-16,2877800,,,
638,Europe,Albania,2020-09-17,2877800,,,
639,Europe,Albania,2020-09-18,2877800,,,
640,Europe,Albania,2020-09-19,2877800,,,
641,Europe,Albania,2020-09-20,2877800,,,
642,Europe,Albania,2020-09-21,2877800,,,
643,Europe,Albania,2020-09-22,2877800,,,
644,Europe,Albania,2020-09-23,2877800,,,
645,Europe,Albania,2020-09-24,2877800,,,
646,Europe,Albania,2020-09-25,2877800,,,
647,Europe,Albania,2020-09-26,2877800,,,
648,Europe,Albania,2020-09-27,2877800,,,
649,Europe,Albania,2020-09-28,2877800,,,
650,Europe,Albania,2020-09-29,2877800,,,
651,Europe,Albania,2020-09-30,2877800,,,
652,Europe,Albania,2020-10-01,2877800,,,
653,Europe,Albania,2020-10-02,2877800,,,
654,Europe,Albania,2020-10-03,2877800,,,
655,Europe,Albania,2020-10-04,2877800,,,
656,Europe,Albania,2020-10-05,2877800,,,
657,Europe,Albania,2020-10-06,2877800,,,
658,Europe,Albania,2020-10-07,2877800,,,
659,Europe,Albania,2020-10-08,2877800,,,
660,Europe,Albania,2020-10-09,2877800,,,
661,Europe,Albania,2020-10-10,2877800,,,
662,Europe,Albania,2020-10-11,2877800,,,
663,Europe,Albania,2020-10-12,2877800,,,
664,Europe,Albania,2020-10-13,2877800,,,
665,Europe,Albania,2020-10-14,2877800,,,
666,Europe,Albania,2020-10-15,2877800,,,
667,Europe,Albania,2020-10-16,2877800,,,
668,Europe,Albania,2020-10-17,2877800,,,
669,Europe,Albania,2020-10-18,2877800,,,
670,Europe,Albania,2020-10-19,2877800,,,
671,Europe,Albania,2020-10-20,2877800,,,
672,Europe,Albania,2020-10-21,2877800,,,
673,Europe,Albania,2020-10-22,2877800,,,
674,Europe,Albania,2020-10-23,2877800,,,
675,Europe,Albania,2020-10-24,2877800,,,
676,Europe,Albania,2020-10-25,2877800,,,
677,Europe,Albania,2020-10-26,2877800,,,
678,Europe,Albania,2020-10-27,2877800,,,
679,Europe,Albania,2020-10-28,2877800,,,
680,Europe,Albania,2020-10-29,2877800,,,
681,Europe,Albania,2020-10-30,2877800,,,
682,Europe,Albania,2020-10-31,2877800,,,
683,Europe,Albania,2020-11-01,2877800,,,
684,Europe,Albania,2020-11-02,2877800,,,
685,Europe,Albania,2020-11-03,2877800,,,
686,Europe,Albania,2020-11-04,2877800,,,
687,Europe,Albania,2020-11-05,2877800,,,
688,Europe,Albania,2020-11-06,2877800,,,
689,Europe,Albania,2020-11-07,2877800,,,
690,Europe,Albania,2020-11-08,2877800,,,
691,Europe,Albania,2020-11-09,2877800,,,
692,Europe,Albania,2020-11-10,2877800,,,
693,Europe,Albania,2020-11-11,2877800,,,
694,Europe,Albania,2020-11-12,2877800,,,
695,Europe,Albania,2020-11-13,2877800,,,
696,Europe,Albania,2020-11-14,2877800,,,
697,Europe,Albania,2020-11-15,2877800,,,
698,Europe,Albania,2020-11-16,2877800,,,
699,Europe,Albania,2020-11-17,2877800,,,
700,Europe,Albania,2020-11-18,2877800,,,
701,Europe,Albania,2020-11-19,2877800,,,
702,Europe,Albania,2020-11-20,2877800,,,
703,Europe,Albania,2020-11-21,2877800,,,
704,Europe,Albania,2020-11-22,2877800,,,
705,Europe,Albania,2020-11-23,2877800,,,
706,Europe,Albania,2020-11-24,2877800,,,
707,Europe,Albania,2020-11-25,2877800,,,
708,Europe,Albania,2020-11-26,2877800,,,
709,Europe,Albania,2020-11-27,2877800,,,
710,Europe,Albania,2020-11-28,2877800,,,
711,Europe,Albania,2020-11-29,2877800,,,
712,Europe,Albania,2020-11-30,2877800,,,
713,Europe,Albania,2020-12-01,2877800,,,
714,Europe,Albania,2020-12-02,2877800,,,
715,Europe,Albania,2020-12-03,2877800,,,
716,Europe,Albania,2020-12-04,2877800,,,
717,Europe,Albania,2020-12-05,2877800,,,
718,Europe,Albania,2020-12-06,2877800,,,
719,Europe,Albania,2020-12-07,2877800,,,
720,Europe,Albania,2020-12-08,2877800,,,
721,Europe,Albania,2020-12-09,2877800,,,
722,Europe,Albania,2020-12-10,2877800,,,
723,Europe,Albania,2020-12-11,2877800,,,
724,Europe,Albania,2020-12-12,2877800,,,
725,Europe,Albania,2020-12-13,2877800,,,
726,Europe,Albania,2020-12-14,2877800,,,
727,Europe,Albania,2020-12-15,2877800,,,
728,Europe,Albania,2020-12-16,2877800,,,
729,Europe,Albania,2020-12-17,2877800,,,
730,Europe,Albania,2020-12-18,2877800,,,
731,Europe,Albania,2020-12-19,2877800,,,
732,Europe,Albania,2020-12-20,2877800,,,
733,Europe,Albania,2020-12-21,2877800,,,
734,Europe,Albania,2020-12-22,2877800,,,
735,Europe,Albania,2020-12-23,2877800,,,
736,Europe,Albania,2020-12-24,2877800,,,
737,Europe,Albania,2020-12-25,2877800,,,
738,Europe,Albania,2020-12-26,2877800,,,
739,Europe,Albania,2020-12-27,2877800,,,
740,Europe,Albania,2020-12-28,2877800,,,
741,Europe,Albania,2020-12-29,2877800,,,
742,Europe,Albania,2020-12-30,2877800,,,
743,Europe,Albania,2020-12-31,2877800,,,
744,Europe,Albania,2021-01-01,2877800,,,
745,Europe,Albania,2021-01-02,2877800,,,
746,Europe,Albania,2021-01-03,2877800,,,
747,Europe,Albania,2021-01-04,2877800,,,
748,Europe,Albania,2021-01-05,2877800,,,
749,Europe,Albania,2021-01-06,2877800,,,
750,Europe,Albania,2021-01-07,2877800,,,
751,Europe,Albania,2021-01-08,2877800,,,
752,Europe,Albania,2021-01-09,2877800,,,
753,Europe,Albania,2021-01-10,2877800,,,
754,Europe,Albania,2021-01-11,2877800,,,
755,Europe,Albania,2021-01-12,2877800,,,
756,Europe,Albania,2021-01-13,2877800,60,60,0.002084925985127528
757,Europe,Albania,2021-01-14,2877800,78,138,0.004795329765793314
758,Europe,Albania,2021-01-15,2877800,42,180,0.006254777955382584
759,Europe,Albania,2021-01-16,2877800,61,241,0.008374452706928904
760,Europe,Albania,2021-01-17,2877800,36,277,0.009625408298005421
761,Europe,Albania,2021-01-18,2877800,42,319,0.011084856487594691
762,Europe,Albania,2021-01-19,2877800,36,355,0.012335812078671207
763,Europe,Albania,2021-01-20,2877800,36,391,0.013586767669747724
764,Europe,Albania,2021-01-21,2877800,30,421,0.014629230662311489
765,Europe,Albania,2021-01-22,2877800,,421,0.014629230662311489
766,Europe,Albania,2021-01-23,2877800,,421,0.014629230662311489
767,Europe,Albania,2021-01-24,2877800,,421,0.014629230662311489
768,Europe,Albania,2021-01-25,2877800,,421,0.014629230662311489
769,Europe,Albania,2021-01-26,2877800,,421,0.014629230662311489
770,Europe,Albania,2021-01-27,2877800,,421,0.014629230662311489
771,Europe,Albania,2021-01-28,2877800,,421,0.014629230662311489
772,Europe,Albania,2021-01-29,2877800,,421,0.014629230662311489
773,Europe,Albania,2021-01-30,2877800,,421,0.014629230662311489
774,Europe,Albania,2021-01-31,2877800,,421,0.014629230662311489
775,Europe,Albania,2021-02-01,2877800,,421,0.014629230662311489
776,Europe,Albania,2021-02-02,2877800,,421,0.014629230662311489
777,Europe,Albania,2021-02-03,2877800,,421,0.014629230662311489
778,Europe,Albania,2021-02-04,2877800,,421,0.014629230662311489
779,Europe,Albania,2021-02-05,2877800,,421,0.014629230662311489
780,Europe,Albania,2021-02-06,2877800,,421,0.014629230662311489
781,Europe,Albania,2021-02-07,2877800,,421,0.014629230662311489
782,Europe,Albania,2021-02-08,2877800,,421,0.014629230662311489
783,Europe,Albania,2021-02-09,2877800,,421,0.014629230662311489
784,Europe,Albania,2021-02-10,2877800,,421,0.014629230662311489
785,Europe,Albania,2021-02-11,2877800,,421,0.014629230662311489
786,Europe,Albania,2021-02-12,2877800,,421,0.014629230662311489
787,Europe,Albania,2021-02-13,2877800,,421,0.014629230662311489
788,Europe,Albania,2021-02-14,2877800,,421,0.014629230662311489
789,Europe,Albania,2021-02-15,2877800,,421,0.014629230662311489
790,Europe,Albania,2021-02-16,2877800,,421,0.014629230662311489
791,Europe,Albania,2021-02-17,2877800,,421,0.014629230662311489
792,Europe,Albania,2021-02-18,2877800,1348,1769,0.061470567794843285
793,Europe,Albania,2021-02-19,2877800,1128,2897,0.1006671763152408
794,Europe,Albania,2021-02-20,2877800,,2897,0.1006671763152408
795,Europe,Albania,2021-02-21,2877800,,2897,0.1006671763152408
796,Europe,Albania,2021-02-22,2877800,,2897,0.1006671763152408
797,Europe,Albania,2021-02-23,2877800,,2897,0.1006671763152408
798,Europe,Albania,2021-02-24,2877800,,2897,0.1006671763152408
799,Europe,Albania,2021-02-25,2877800,,2897,0.1006671763152408
800,Europe,Albania,2021-02-26,2877800,,2897,0.1006671763152408
801,Europe,Albania,2021-02-27,2877800,,2897,0.1006671763152408
802,Europe,Albania,2021-02-28,2877800,,2897,0.1006671763152408
803,Europe,Albania,2021-03-01,2877800,,2897,0.1006671763152408
804,Europe,Albania,2021-03-02,2877800,,2897,0.1006671763152408
805,Europe,Albania,2021-03-03,2877800,,2897,0.1006671763152408
806,Europe,Albania,2021-03-04,2877800,,2897,0.1006671763152408
807,Europe,Albania,2021-03-05,2877800,,2897,0.1006671763152408
808,Europe,Albania,2021-03-06,2877800,,2897,0.1006671763152408
809,Europe,Albania,2021-03-07,2877800,,2897,0.1006671763152408
810,Europe,Albania,2021-03-08,2877800,,2897,0.1006671763152408
811,Europe,Albania,2021-03-09,2877800,,2897,0.1006671763152408
812,Europe,Albania,2021-03-10,2877800,,2897,0.1006671763152408
813,Europe,Albania,2021-03-11,2877800,,2897,0.1006671763152408
814,Europe,Albania,2021-03-12,2877800,,2897,0.1006671763152408
815,Europe,Albania,2021-03-13,2877800,,2897,0.1006671763152408
816,Europe,Albania,2021-03-14,2877800,,2897,0.1006671763152408
817,Europe,Albania,2021-03-15,2877800,,2897,0.1006671763152408
818,Europe,Albania,2021-03-16,2877800,,2897,0.1006671763152408
819,Europe,Albania,2021-03-17,2877800,,2897,0.1006671763152408
820,Europe,Albania,2021-03-18,2877800,,2897,0.1006671763152408
821,Europe,Albania,2021-03-19,2877800,,2897,0.1006671763152408
822,Europe,Albania,2021-03-20,2877800,,2897,0.1006671763152408
823,Europe,Albania,2021-03-21,2877800,,2897,0.1006671763152408
824,Europe,Albania,2021-03-22,2877800,,2897,0.1006671763152408
825,Europe,Albania,2021-03-23,2877800,3461,6358,0.22093265689068037
826,Europe,Albania,2021-03-24,2877800,2302,8660,0.3009243171867399
827,Europe,Albania,2021-03-25,2877800,5356,14016,0.48703871012579053
828,Europe,Albania,2021-03-26,2877800,2900,16916,0.5878101327402877
829,Europe,Albania,2021-03-27,2877800,1827,18743,0.651296128987421
830,Europe,Albania,2021-03-28,2877800,13925,32668,1.1351727013691015
831,Europe,Albania,2021-03-29,2877800,,32668,1.1351727013691015
832,Europe,Albania,2021-03-30,2877800,,32668,1.1351727013691015
833,Europe,Albania,2021-03-31,2877800,19525,52193,1.8136423656960179
834,Europe,Albania,2021-04-01,2877800,16617,68810,2.3910626172770866
835,Europe,Albania,2021-04-02,2877800,17023,85833,2.982590868024185
836,Europe,Albania,2021-04-03,2877800,13010,98843,3.434672319132671
837,Europe,Albania,2021-04-04,2877800,7386,106229,3.6913267079018692
838,Europe,Albania,2021-04-05,2877800,13826,120055,4.171763152408089
839,Europe,Albania,2021-04-06,2877800,14880,134935,4.688824796719716
840,Europe,Albania,2021-04-07,2877800,10791,145726,5.0637987351449025
841,Europe,Albania,2021-04-08,2877800,10163,155889,5.416950448259087
842,Europe,Albania,2021-04-09,2877800,8134,164023,5.6995969143095415
843,Europe,Albania,2021-04-10,2877800,6134,170157,5.912745847522413
844,Europe,Albania,2021-04-11,2877800,,170157,5.912745847522413
845,Europe,Albania,2021-04-12,2877800,,170157,5.912745847522413
846,Europe,Albania,2021-04-13,2877800,13685,183842,6.388282715963584
847,Europe,Albania,2021-04-14,2877800,,183842,6.388282715963584
848,Europe,Albania,2021-04-15,2877800,,183842,6.388282715963584
849,Europe,Albania,2021-04-16,2877800,10134,193976,6.7404267148516235
850,Europe,Albania,2021-04-17,2877800,10218,204194,7.0954896101188405
851,Europe,Albania,2021-04-18,2877800,8065,212259,7.375738411286399
852,Europe,Albania,2021-04-19,2877800,13029,225288,7.828480088956842
853,Europe,Albania,2021-04-20,2877800,4066,229354,7.96976857321565
854,Europe,Albania,2021-04-21,2877800,22075,251429,8.736847591910488
855,Europe,Albania,2021-04-22,2877800,10923,262352,9.116408367502954
856,Europe,Albania,2021-04-23,2877800,8353,270705,9.406664813399123
857,Europe,Albania,2021-04-24,2877800,8713,279418,9.70943081520606
858,Europe,Albania,2021-04-25,2877800,,279418,9.70943081520606
859,Europe,Albania,2021-04-26,2877800,,279418,9.70943081520606
860,Europe,Albania,2021-04-27,2877800,8236,287654,9.995621655431233
861,Europe,Albania,2021-04-28,2877800,16773,304427,10.578462714573632
862,Europe,Albania,2021-04-29,2877800,19620,324047,11.260233511710334
863,Europe,Albania,2021-04-30,2877800,23655,347702,12.082215581346862
864,Africa,Algeria,2020-02-25,43851043,,,
865,Africa,Algeria,2020-02-26,43851043,,,
866,Africa,Algeria,2020-02-27,43851043,,,
867,Africa,Algeria,2020-02-28,43851043,,,
868,Africa,Algeria,2020-02-29,43851043,,,
869,Africa,Algeria,2020-03-01,43851043,,,
870,Africa,Algeria,2020-03-02,43851043,,,
871,Africa,Algeria,2020-03-03,43851043,,,
872,Africa,Algeria,2020-03-04,43851043,,,
873,Africa,Algeria,2020-03-05,43851043,,,
874,Africa,Algeria,2020-03-06,43851043,,,
875,Africa,Algeria,2020-03-07,43851043,,,
876,Africa,Algeria,2020-03-08,43851043,,,
877,Africa,Algeria,2020-03-09,43851043,,,
878,Africa,Algeria,2020-03-10,43851043,,,
879,Africa,Algeria,2020-03-11,43851043,,,
880,Africa,Algeria,2020-03-12,43851043,,,
881,Africa,Algeria,2020-03-13,43851043,,,
882,Africa,Algeria,2020-03-14,43851043,,,
883,Africa,Algeria,2020-03-15,43851043,,,
884,Africa,Algeria,2020-03-16,43851043,,,
885,Africa,Algeria,2020-03-17,43851043,,,
886,Africa,Algeria,2020-03-18,43851043,,,
887,Africa,Algeria,2020-03-19,43851043,,,
888,Africa,Algeria,2020-03-20,43851043,,,
889,Africa,Algeria,2020-03-21,43851043,,,
890,Africa,Algeria,2020-03-22,43851043,,,
891,Africa,Algeria,2020-03-23,43851043,,,
892,Africa,Algeria,2020-03-24,43851043,,,
893,Africa,Algeria,2020-03-25,43851043,,,
894,Africa,Algeria,2020-03-26,43851043,,,
895,Africa,Algeria,2020-03-27,43851043,,,
896,Africa,Algeria,2020-03-28,43851043,,,
897,Africa,Algeria,2020-03-29,43851043,,,
898,Africa,Algeria,2020-03-30,43851043,,,
899,Africa,Algeria,2020-03-31,43851043,,,
900,Africa,Algeria,2020-04-01,43851043,,,
901,Africa,Algeria,2020-04-02,43851043,,,
902,Africa,Algeria,2020-04-03,43851043,,,
903,Africa,Algeria,2020-04-04,43851043,,,
904,Africa,Algeria,2020-04-05,43851043,,,
905,Africa,Algeria,2020-04-06,43851043,,,
906,Africa,Algeria,2020-04-07,43851043,,,
907,Africa,Algeria,2020-04-08,43851043,,,
908,Africa,Algeria,2020-04-09,43851043,,,
909,Africa,Algeria,2020-04-10,43851043,,,
910,Africa,Algeria,2020-04-11,43851043,,,
911,Africa,Algeria,2020-04-12,43851043,,,
912,Africa,Algeria,2020-04-13,43851043,,,
913,Africa,Algeria,2020-04-14,43851043,,,
914,Africa,Algeria,2020-04-15,43851043,,,
915,Africa,Algeria,2020-04-16,43851043,,,
916,Africa,Algeria,2020-04-17,43851043,,,
917,Africa,Algeria,2020-04-18,43851043,,,
918,Africa,Algeria,2020-04-19,43851043,,,
919,Africa,Algeria,2020-04-20,43851043,,,
920,Africa,Algeria,2020-04-21,43851043,,,
921,Africa,Algeria,2020-04-22,43851043,,,
922,Africa,Algeria,2020-04-23,43851043,,,
923,Africa,Algeria,2020-04-24,43851043,,,
924,Africa,Algeria,2020-04-25,43851043,,,
925,Africa,Algeria,2020-04-26,43851043,,,
926,Africa,Algeria,2020-04-27,43851043,,,
927,Africa,Algeria,2020-04-28,43851043,,,
928,Africa,Algeria,2020-04-29,43851043,,,
929,Africa,Algeria,2020-04-30,43851043,,,
930,Africa,Algeria,2020-05-01,43851043,,,
931,Africa,Algeria,2020-05-02,43851043,,,
932,Africa,Algeria,2020-05-03,43851043,,,
933,Africa,Algeria,2020-05-04,43851043,,,
934,Africa,Algeria,2020-05-05,43851043,,,
935,Africa,Algeria,2020-05-06,43851043,,,
936,Africa,Algeria,2020-05-07,43851043,,,
937,Africa,Algeria,2020-05-08,43851043,,,
938,Africa,Algeria,2020-05-09,43851043,,,
939,Africa,Algeria,2020-05-10,43851043,,,
940,Africa,Algeria,2020-05-11,43851043,,,
941,Africa,Algeria,2020-05-12,43851043,,,
942,Africa,Algeria,2020-05-13,43851043,,,
943,Africa,Algeria,2020-05-14,43851043,,,
944,Africa,Algeria,2020-05-15,43851043,,,
945,Africa,Algeria,2020-05-16,43851043,,,
946,Africa,Algeria,2020-05-17,43851043,,,
947,Africa,Algeria,2020-05-18,43851043,,,
948,Africa,Algeria,2020-05-19,43851043,,,
949,Africa,Algeria,2020-05-20,43851043,,,
950,Africa,Algeria,2020-05-21,43851043,,,
951,Africa,Algeria,2020-05-22,43851043,,,
952,Africa,Algeria,2020-05-23,43851043,,,
953,Africa,Algeria,2020-05-24,43851043,,,
954,Africa,Algeria,2020-05-25,43851043,,,
955,Africa,Algeria,2020-05-26,43851043,,,
956,Africa,Algeria,2020-05-27,43851043,,,
957,Africa,Algeria,2020-05-28,43851043,,,
958,Africa,Algeria,2020-05-29,43851043,,,
959,Africa,Algeria,2020-05-30,43851043,,,
960,Africa,Algeria,2020-05-31,43851043,,,
961,Africa,Algeria,2020-06-01,43851043,,,
962,Africa,Algeria,2020-06-02,43851043,,,
963,Africa,Algeria,2020-06-03,43851043,,,
964,Africa,Algeria,2020-06-04,43851043,,,
965,Africa,Algeria,2020-06-05,43851043,,,
966,Africa,Algeria,2020-06-06,43851043,,,
967,Africa,Algeria,2020-06-07,43851043,,,
968,Africa,Algeria,2020-06-08,43851043,,,
969,Africa,Algeria,2020-06-09,43851043,,,
970,Africa,Algeria,2020-06-10,43851043,,,
971,Africa,Algeria,2020-06-11,43851043,,,
972,Africa,Algeria,2020-06-12,43851043,,,
973,Africa,Algeria,2020-06-13,43851043,,,
974,Africa,Algeria,2020-06-14,43851043,,,
975,Africa,Algeria,2020-06-15,43851043,,,
976,Africa,Algeria,2020-06-16,43851043,,,
977,Africa,Algeria,2020-06-17,43851043,,,
978,Africa,Algeria,2020-06-18,43851043,,,
979,Africa,Algeria,2020-06-19,43851043,,,
980,Africa,Algeria,2020-06-20,43851043,,,
981,Africa,Algeria,2020-06-21,43851043,,,
982,Africa,Algeria,2020-06-22,43851043,,,
983,Africa,Algeria,2020-06-23,43851043,,,
984,Africa,Algeria,2020-06-24,43851043,,,
985,Africa,Algeria,2020-06-25,43851043,,,
986,Africa,Algeria,2020-06-26,43851043,,,
987,Africa,Algeria,2020-06-27,43851043,,,
988,Africa,Algeria,2020-06-28,43851043,,,
989,Africa,Algeria,2020-06-29,43851043,,,
990,Africa,Algeria,2020-06-30,43851043,,,
991,Africa,Algeria,2020-07-01,43851043,,,
992,Africa,Algeria,2020-07-02,43851043,,,
993,Africa,Algeria,2020-07-03,43851043,,,
994,Africa,Algeria,2020-07-04,43851043,,,
995,Africa,Algeria,2020-07-05,43851043,,,
996,Africa,Algeria,2020-07-06,43851043,,,
997,Africa,Algeria,2020-07-07,43851043,,,
998,Africa,Algeria,2020-07-08,43851043,,,
999,Africa,Algeria,2020-07-09,43851043,,,
1000,Africa,Algeria,2020-07-10,43851043,,,
1001,Africa,Algeria,2020-07-11,43851043,,,
1002,Africa,Algeria,2020-07-12,43851043,,,
